"annee";"code_departement";"departement";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2022;"03";"ALLIER";"2210146";15.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210192";1590.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210219";80.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210341";50.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210349";50.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210355";4560.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210423";25.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210443";118.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210567";615.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210568";40.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210742";50.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210743";840.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210840";25.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210858";1180.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2210880";10.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2220146";10370.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2220261";1620.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2220321";994.76;"l";"Non";"Non"
2022;"03";"ALLIER";"2220551";590.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2220638";125.0;"l";"Non";"Non"
2022;"03";"ALLIER";"2220753";1.28;"l";"Non";"Non"
2022;"03";"ALLIER";"2220766";59.2;"kg";"Non";"Non"
2022;"03";"ALLIER";"5100219";575.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"5500179";10.0;"l";"Non";"Non"
2022;"03";"ALLIER";"6400401";0.8;"kg";"Non";"Non"
2022;"03";"ALLIER";"7200313";1050.0;"l";"Non";"Non"
2022;"03";"ALLIER";"7600008";2.0;"l";"Non";"Non"
2022;"03";"ALLIER";"7700216";770.0;"l";"Non";"Non"
2022;"03";"ALLIER";"7800132";20.0;"l";"Non";"Non"
2022;"03";"ALLIER";"7900708";185.0;"l";"Non";"Non"
2022;"03";"ALLIER";"7900753";110.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8000084";110.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8100283";15.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8100291";205.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8100345";1.14;"kg";"Non";"Non"
2022;"03";"ALLIER";"8100462";2.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"8200538";835.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8400096";88.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8400255";473.5;"kg";"Non";"Non"
2022;"03";"ALLIER";"8400528";874.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8400574";3855.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8400600";37.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8500174";4.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8500351";0.35;"kg";"Non";"Non"
2022;"03";"ALLIER";"8600232";440.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8600243";830.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8600313";400.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8600330";1.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8600349";0.6;"kg";"Oui";"Non"
2022;"03";"ALLIER";"8600395";0.4;"kg";"Oui";"Non"
2022;"03";"ALLIER";"8600664";990.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"8700002";800.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8700020";4815.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8700107";9.2;"kg";"Non";"Non"
2022;"03";"ALLIER";"8700196";27.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8700462";52269.5;"l";"Non";"Non"
2022;"03";"ALLIER";"8800029";25.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8800161";1155.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8800199";918.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8800395";1390.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8800417";20.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8800504";124.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8800603";615.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8800841";21.0;"l";"Non";"Non"
2022;"03";"ALLIER";"8900564";968.1;"l";"Non";"Non"
2022;"03";"ALLIER";"8900681";630.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9000069";20.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9000184";8355.64;"l";"Non";"Non"
2022;"03";"ALLIER";"9000222";7470.8;"l";"Non";"Non"
2022;"03";"ALLIER";"9000259";3.62;"kg";"Non";"Non"
2022;"03";"ALLIER";"9000277";10.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9000282";25.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9000490";5866.5;"l";"Non";"Non"
2022;"03";"ALLIER";"9000619";2432.5;"l";"Non";"Non"
2022;"03";"ALLIER";"9000741";80.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9000753";495.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9000833";275.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9100034";210.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9100046";50.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9100296";8280.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9100418";4202.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9100645";270.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9200022";15.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9200073";0.5;"kg";"Non";"Non"
2022;"03";"ALLIER";"9200078";30.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9200159";18.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9200214";25.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9200215";5.5;"kg";"Non";"Non"
2022;"03";"ALLIER";"9200380";20.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9200482";42.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9300143";155.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9300186";33.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9300189";15.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9300257";0.72;"l";"Non";"Non"
2022;"03";"ALLIER";"9300322";20.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9300396";190.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9300487";30.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9300504";300.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9400008";79.04;"l";"Non";"Non"
2022;"03";"ALLIER";"9400012";1.2;"l";"Non";"Non"
2022;"03";"ALLIER";"9400052";1101.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9400083";165.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9400085";380.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9400162";20.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9400280";56.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9400367";10.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9400463";175.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9400494";95.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9400495";1340.0;"l";"Oui";"Non"
2022;"03";"ALLIER";"9400555";135.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9500011";90.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9500040";61.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9500147";26.3;"kg";"Oui";"Non"
2022;"03";"ALLIER";"9500234";5.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9500321";554.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9500361";115.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9500568";20.3;"kg";"Non";"Non"
2022;"03";"ALLIER";"9500595";9.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9500628";348.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9600001";90.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9600025";6.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9600093";2269.11;"l";"Non";"Non"
2022;"03";"ALLIER";"9600195";55.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9600197";32.4;"kg";"Non";"Non"
2022;"03";"ALLIER";"9600229";365.71;"l";"Non";"Non"
2022;"03";"ALLIER";"9600368";110.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9600370";150.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9600390";2300.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9600512";408.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9600548";315.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9700070";8.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9700216";0.6;"l";"Non";"Non"
2022;"03";"ALLIER";"9700332";19.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9700401";41.2;"kg";"Non";"Non"
2022;"03";"ALLIER";"9800018";6537.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9800076";10.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9800100";140.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9800106";2.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9800144";4.5;"kg";"Non";"Non"
2022;"03";"ALLIER";"9800182";2110.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9800201";50.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9800244";0.9;"kg";"Non";"Non"
2022;"03";"ALLIER";"9800245";5880.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9800259";1220.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9800262";28.85;"kg";"Non";"Non"
2022;"03";"ALLIER";"9800277";17.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9800336";3971.54;"l";"Non";"Non"
2022;"03";"ALLIER";"9800343";20.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9800344";170.12;"l";"Non";"Non"
2022;"03";"ALLIER";"9800347";35.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9800374";9.77;"kg";"Non";"Non"
2022;"03";"ALLIER";"9800420";142.2;"l";"Non";"Non"
2022;"03";"ALLIER";"9800458";120.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9800474";1200.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9900037";3.64;"kg";"Non";"Non"
2022;"03";"ALLIER";"9900047";1902.5;"l";"Non";"Non"
2022;"03";"ALLIER";"9900115";981.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9900189";60.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9900202";3.6;"kg";"Non";"Non"
2022;"03";"ALLIER";"9900227";205.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9900251";12500.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9900257";184.3;"kg";"Oui";"Non"
2022;"03";"ALLIER";"9900340";1200.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9900354";12.0;"kg";"Non";"Non"
2022;"03";"ALLIER";"9900411";155.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9900412";55.0;"l";"Non";"Non"
2022;"03";"ALLIER";"9900446";96.97;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"1030003";20.0;"l";"Oui";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000018";6045.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000044";1758.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000087";20.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000122";1.46;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000125";0.5;"kg";"Oui";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000202";540.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000299";4.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000316";212.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000327";385.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000517";55.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2000536";286.57;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2010019";10.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2010023";681.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2010130";1177.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2010280";10.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2010427";30.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2010513";471.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2010640";255.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2020064";7.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2020069";130.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2020219";1.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2020241";2.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2020345";8.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2030071";100.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2030175";0.03;"kg";"Oui";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2030259";2.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2030323";60.76;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2030332";5.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2030404";480.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2040146";110.65;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2040311";25.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2050046";367.5;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2050076";8.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060002";106.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060034";300.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060045";41.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060050";67.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060084";462.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060085";13.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060086";6.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060088";310.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060098";48.5;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060113";5.25;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060116";40.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060118";65.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060119";0.18;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060127";7.95;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060130";55.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060131";56.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060134";7528.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2060172";143.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2070107";49.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2070133";415.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080004";2.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080019";30.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080026";49.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080029";28.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080038";40.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080060";20.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080070";640.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080094";4.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080098";80.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080102";150.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080105";110.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080123";3.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080124";6.24;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2080136";36.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090001";19.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090016";340.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090019";4425.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090037";28.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090041";13.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090042";76.1;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090050";3780.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090052";10.37;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090054";1.26;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090055";1320.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090057";1.5;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090064";140.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090075";20.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090093";2040.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090101";55.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090103";50.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090111";5.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090112";180.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090114";17.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090117";150.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090119";1360.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090126";217.5;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090127";120.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090132";864.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090136";70.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090146";11.4;"l";"Oui";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090160";240.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090186";260.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090188";540.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090199";1.0;"l";"Oui";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2090200";3.23;"l";"Oui";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100009";29.42;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100014";30.2;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100015";1.35;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100026";20.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100030";260.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100036";4.6;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100038";9825.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100041";230.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100057";30.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100059";5.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100060";400.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100066";5.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100108";340.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100111";170.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100112";85.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100121";58.95;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100122";2.6;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100138";1600.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100140";55.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100151";5.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100177";8.8;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100181";462.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100183";635.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100186";360.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100194";20.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100215";730.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2100231";5075.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110006";1860.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110011";5.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110012";56.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110018";67.92;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110056";20.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110059";40.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110063";18.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110073";5.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110077";65.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110079";22.5;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110086";3800.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110101";14.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110102";1600.07;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110104";179.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110111";40.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110115";17.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110141";335.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110143";1853.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110147";209.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110149";34.4;"l";"Oui";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110150";12.62;"l";"Oui";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110154";54.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110167";20.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110178";20.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110179";108.48;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2110180";2.06;"kg";"Oui";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120041";5.68;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120048";29.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120066";190.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120070";5.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120081";922.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120087";98.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120089";20.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120096";24.5;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120120";25.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120130";11.81;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120143";4180.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120153";100.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120177";12.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120179";336.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2120219";1.25;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2130049";107.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2130063";25.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2130067";506.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2130068";26.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2130069";31.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2130079";11.5;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2130083";115.0;"l";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2130086";345.0;"kg";"Non";"Non"
2022;"04";"ALPES DE HAUTE PROVENCE";"2130092";1.0;"l";"Non";"Non"
