"annee";"code_postal_acheteur";"amm";"quantite_produit";"conditionnement";"eaj";"achat_etranger"
2022;"04130";"9000741";"5";"l";"Non";"Non"
2022;"04130";"9200214";"275";"kg";"Non";"Non"
2022;"04130";"9200482";"78";"kg";"Non";"Non"
2022;"04130";"9300322";"5";"l";"Non";"Non"
2022;"04130";"9300487";"10";"l";"Non";"Non"
2022;"04130";"9400052";"5";"l";"Non";"Non"
2022;"04130";"9400280";"25";"kg";"Non";"Non"
2022;"04130";"9500568";"11";"kg";"Non";"Non"
2022;"04130";"9600093";"5";"l";"Non";"Non"
2022;"04130";"9600512";"12";"kg";"Non";"Non"
2022;"04130";"9700114";"1000";"kg";"Non";"Non"
2022;"04130";"9700332";"10";"l";"Non";"Non"
2022;"04130";"9700355";"21";"l";"Non";"Non"
2022;"04130";"9700401";"120";"kg";"Non";"Non"
2022;"04130";"9800018";"25";"l";"Non";"Non"
2022;"04130";"9800076";"60";"l";"Non";"Non"
2022;"04130";"9800096";"2220";"l";"Non";"Non"
2022;"04130";"9800098";"5";"kg";"Non";"Non"
2022;"04130";"9800144";"1";"kg";"Non";"Non"
2022;"04130";"9800219";"10";"l";"Non";"Non"
2022;"04130";"9800245";"140";"kg";"Non";"Non"
2022;"04130";"9800336";"31";"l";"Non";"Non"
2022;"04130";"9800474";"285";"kg";"Non";"Non"
2022;"05300";"2140085";"49";"l";"Non";"Non"
2022;"05300";"2140090";"415";"l";"Non";"Non"
2022;"05300";"2140146";"73.08";"kg";"Non";"Non"
2022;"05300";"2140147";"75";"l";"Non";"Non"
2022;"05300";"2140168";"13.49";"l";"Non";"Non"
2022;"05300";"2140179";"1";"l";"Non";"Non"
2022;"05300";"2140188";"140";"l";"Non";"Non"
2022;"05300";"2140194";"95";"l";"Non";"Non"
2022;"05300";"2140207";"5";"l";"Non";"Non"
2022;"05300";"2140238";"3";"l";"Non";"Non"
2022;"05300";"2140252";"73";"kg";"Oui";"Non"
2022;"05300";"2140257";"135";"l";"Non";"Non"
2022;"05300";"2150002";"111";"kg";"Non";"Non"
2022;"05300";"2150008";"394.5";"kg";"Non";"Non"
2022;"05300";"2150020";"0.1";"kg";"Non";"Non"
2022;"05300";"2150086";"1";"l";"Non";"Non"
2022;"05300";"2150104";"9905";"l";"Non";"Non"
2022;"05300";"2150140";"840";"l";"Non";"Non"
2022;"05300";"2150179";"60.17";"kg";"Non";"Non"
2022;"05300";"2150277";"5";"l";"Non";"Non"
2022;"05300";"2150330";"205";"kg";"Non";"Non"
2022;"05300";"2150443";"715";"kg";"Non";"Non"
2022;"05300";"2150483";"40";"kg";"Non";"Non"
2022;"05300";"2150964";"2570";"kg";"Non";"Non"
2022;"05300";"2160008";"9";"l";"Non";"Non"
2022;"05300";"2160115";"29.04";"l";"Oui";"Non"
2022;"05300";"2160226";"200";"kg";"Non";"Non"
2022;"05300";"2160390";"54.5";"kg";"Non";"Non"
2022;"05300";"2160475";"6400";"kg";"Non";"Non"
2022;"05300";"2160479";"20";"l";"Non";"Non"
2022;"05300";"2160527";"660";"l";"Non";"Non"
2022;"05300";"2160694";"60";"kg";"Non";"Non"
2022;"05300";"2160726";"3800";"l";"Non";"Non"
2022;"05300";"2160756";"1025";"l";"Non";"Non"
2022;"05300";"2160781";"20";"l";"Non";"Non"
2022;"05300";"2160783";"65";"l";"Non";"Non"
2022;"05300";"2160841";"163";"kg";"Non";"Non"
2022;"05300";"2160920";"50";"l";"Non";"Non"
2022;"05300";"2160931";"10";"l";"Non";"Non"
2022;"05300";"2160937";"87";"l";"Non";"Non"
2022;"05300";"2160962";"510";"l";"Non";"Non"
2022;"05300";"2160985";"1060";"l";"Non";"Non"
