annee,amm,substance,cas,quantite_substance,classification,classification_mention,achat_etranger
2022,9000222,soufre,7704-34-9,2051045.27537,Autre,,Oui
2022,9000259,amidosulfuron,120923-37-7,2003.1,Env A,,Oui
2022,9000277,cuivre de l'hydroxyde de cuivre,20427-59-2,48671.5,Santé A,Substitution,Non
2022,9000282,butoxyde de piperonyle,51-03-6,14402.124,Autre,,Non
2022,9000282,deltamethrine,52918-63-5,1600.236,Santé A,,Non
2022,9000359,cire d'abeille,,0.6736,Autre,,Non
2022,9000359,huile de resine,8050-18-8,0.9792,Autre,,Non
2022,9000359,resines (colophane),8050-09-7,1.2832,Autre,,Non
2022,9000360,cire d'abeille,,7.72848,Autre,,Non
2022,9000360,huile de resine,8050-18-8,14.744938,Autre,,Non
2022,9000360,resines (colophane),8050-09-7,4.22204,Autre,,Non
2022,9000361,goudrons de pin,8011-48-1,349.1,Autre,,Non
2022,9000362,huile de resine,8050-18-8,15.0984,Autre,,Non
2022,9000362,resines (colophane),8050-09-7,131.22,Autre,,Non
2022,9000362,suif,61789-97-7,11.2968,Autre,,Non
2022,9000450,soufre pour pulverisation (micronise),7704-34-9,1120.0,Autre,,Non
2022,9000451,soufre pour pulverisation (micronise),7704-34-9,140.25,Autre,,Non
2022,9000490,cycloxydime,101205-02-1,59051.681,CMR,,Oui
2022,9000510,thifensulfuron-methyle,79277-27-3,0.9675,Env A,,Non
2022,9000594,soufre sublime,7704-34-9,1.98,Autre,,Non
2022,9000605,phenmediphame,13684-63-4,137.375,Env A,,Non
2022,9000619,chlorotoluron,15545-48-9,262417.2149,CMR,,Non
2022,9000741,tetraconazole,112281-77-3,16827.855,Env A,,Non
2022,9000743,cuivre du tallate de cuivre,71789-22-8,126.75,Autre,,Non
2022,9000753,metaldehyde,108-62-3,7493.77,CMR,,Non
2022,9000833,metazachlore,67129-08-2,55817.008,CMR,,Non
2022,9000833,quinmerac,90717-03-6,13954.252,Env A,,Non
2022,9100034,chlormequat chlorure,999-81-5,362693.4078,Autre,,Oui
2022,9100046,trinexapac-ethyl,95266-40-3,3483.45,Env A,,Oui
2022,9100065,bentazone,25057-89-0,55.2,Env B,,Non
2022,9100071,ether d'alkyl aryl polyglycol,61827-42-7,64.05,Autre,,Non
2022,9100155,glyphosate,1071-83-6,52.2,Env A,,Non
2022,9100156,diflubenzuron,35367-38-5,0.75,Env A,,Non
2022,9100225,aminotriazole,61-82-5,15.75,CMR,,Non
2022,9100225,diuron,330-54-1,31.5,Autre,,Non
2022,9100231,metaldehyde,108-62-3,0.07,CMR,,Non
2022,9100286,benalaxyl,71626-11-4,1.375,Env A,,Oui
2022,9100286,fosetyl-aluminium,39148-24-8,19.25,Autre,,Oui
2022,9100286,mancozebe,8018-01-7,19.25,CMR,Exclusion,Oui
2022,9100296,"2,4-d",94-75-7,357888.816,Env B,,Oui
2022,9100409,"2,4-mcpa",94-74-6,4.0,Env A,,Non
2022,9100409,dichlorprop-p,15165-67-0,7.75,Autre,,Non
2022,9100409,mecoprop-p (mcpp-p),16484-77-8,3.25,Env A,,Non
2022,9100418,nicosulfuron,111991-09-4,4157.1856,Env A,,Oui
2022,9100438,nicosulfuron,111991-09-4,7.6,Env A,,Non
2022,9100482,chlorothalonil,1897-45-6,180.0,CMR,,Non
2022,9100505,glyphosate,1071-83-6,4.14,Env A,,Non
2022,9100525,tebufenpyrad,119168-77-3,150.1,Santé A,,Non
2022,9100554,dimethomorphe,110488-70-5,193.5,Env A,Exclusion,Non
2022,9100558,cypermethrine,52315-07-8,0.000938,Env A,,Non
2022,9100636,fluazinam,79622-59-6,2292.5,CMR,,Oui
2022,9100637,cuivre de l'oxychlorure de cuivre,1332-65-6,0.94,Santé A,Substitution,Non
2022,9100645,clodinafop-propargyl,105512-06-9,2562.5,Env A,,Non
2022,9100645,cloquintocet-mexyl,99607-70-2,640.625,Autre,,Non
2022,9100704,bifenthrine,82657-04-3,0.032,CMR,,Oui
2022,9100704,propiconazole,60207-90-1,0.08,CMR,Exclusion,Oui
2022,9120277,sulfate de fer (sulfate ferreux heptahydrate),7782-63-0,5.5,Autre,,Non
2022,9120616,sulfate de fer (sulfate ferreux heptahydrate),7782-63-0,421.2,Autre,,Non
2022,9200022,fenpropidine,67306-00-7,250.0,Env A,,Non
2022,9200022,propiconazole,60207-90-1,62.5,CMR,Exclusion,Non
2022,9200024,huile de petrole,64742-55-8,6489.85,Autre,,Non
2022,9200056,acide b-indole butyrique (aib),133-32-4,0.04,CMR,,Non
2022,9200058,acide b-indole butyrique (aib),133-32-4,0.486,CMR,,Non
2022,9200060,acide b-indole butyrique (aib),133-32-4,60.36,CMR,,Non
2022,9200062,acide b-indole butyrique (aib),133-32-4,0.14,CMR,,Non
2022,9200073,triflusulfuron-methyl,126535-15-7,3531.135,CMR,,Oui
2022,9200078,tebuconazole,107534-96-3,1605.0,CMR,,Non
2022,9200086,phosphure d'aluminium,20859-73-8,993.132,Santé A,,Non
2022,9200091,imidaclopride,138261-41-3,18.2105,Env A,,Non
2022,9200135,cypermethrine,52315-07-8,0.10125,Env A,,Non
2022,9200145,bifenthrine,82657-04-3,0.00012,CMR,,Non
2022,9200145,propiconazole,60207-90-1,0.00012,CMR,Exclusion,Non
2022,9200159,pyrimethanil,53112-28-0,15154.704,Env A,,Non
2022,9200193,pyrimiphos-methyl,29232-93-7,1.305,Santé A,,Non
2022,9200214,soufre pour pulverisation (micronise),7704-34-9,786547.60776,Autre,,Oui
2022,9200215,cymoxanil,57966-95-7,5122.63488,CMR,,Non
2022,9200215,metirame,9006-42-2,60831.2892,Env A,,Non
2022,9200235,huile minerale paraffinique,8042-47-5,58317.8,Autre,,Non
2022,9200253,cyhexatin,13121-70-5,175.0,Autre,,Non
2022,9200262,iprodione,36734-19-7,234.805,CMR,,Non
2022,9200293,glyphosate,1071-83-6,511.2,Env A,,Non
2022,9200306,anthraquinone,84-65-1,2.9125,Autre,,Non
2022,9200306,fludioxonil,131341-86-1,0.29125,Env A,,Non
2022,9200313,fenazaquin,120928-09-8,9.4,Santé A,,Non
2022,9200317,ethephon,16672-87-0,1502.4,Santé A,,Non
2022,9200359,cuivre du sulfate de cuivre,8011-63-0,4455.62,Env A,Substitution,Non
2022,9200379,flutolanil,66332-96-5,2212.14,Env A,,Non
2022,9200380,flutolanil,66332-96-5,8321.7,Env A,,Oui
2022,9200383,lambda-cyhalothrine,91465-08-6,0.975,Santé A,Substitution,Non
2022,9200392,"2,4-mcpa",94-74-6,1.0,Env A,,Non
2022,9200392,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,0.1,Autre,,Non
2022,9200392,fluroxypyr,69377-81-7,0.2,Env B,,Non
2022,9200436,cuivre de l'oxychlorure de cuivre,1332-40-7,34654.455,Santé A,Substitution,Oui
2022,9200436,cymoxanil,57966-95-7,3465.4455,CMR,,Oui
2022,9200461,chlormequat chlorure,999-81-5,44.85,Autre,,Non
2022,9200461,mepiquat-chlorure,24307-26-4,14.95,Env B,,Non
2022,9200482,bacillus thuringiensis ssp kurstaki souche sa-11,68038-71-1,19758.369,Autre,,Oui
2022,9200494,ethephon,16672-87-0,381.35,Santé A,,Non
2022,9200494,trinexapac-ethyl,95266-40-3,381.35,Env A,,Non
2022,9200532,polybutene,9003-29-6,19235.13657,Autre,,Non
2022,9200532,polyisobutene,115-11-7,10357.38123,Autre,,Non
2022,9200548,thirame,137-26-8,1198.9152,Env A,,Non
2022,9300005,phosphure d'aluminium,20859-73-8,27812.4,Santé A,,Non
2022,9300009,cyprodinyl,121552-61-2,2467.5,Env A,,Non
2022,9300020,metconazole,125116-23-6,0.48,CMR,,Non
2022,9300027,glyphosate,1071-83-6,1.296,Env A,,Non
2022,9300032,tebufenozide,112410-23-8,2961.8376,Env A,,Non
2022,9300034,pyriproxyfene,95737-68-1,0.4,Env A,,Non
2022,9300108,captane,133-06-2,82271.2,CMR,,Oui
2022,9300111,pyrethrines,8003-34-7,0.0004,Env A,,Non
2022,9300113,tebuconazole,107534-96-3,0.45,CMR,,Non
2022,9300113,triadimenol,55219-65-3,0.15,CMR,Exclusion,Non
2022,9300143,folpel,133-07-3,70092.408,CMR,,Non
2022,9300145,glyphosate,1071-83-6,122.4,Env A,,Non
2022,9300186,tebuconazole,107534-96-3,3557.02,CMR,,Non
2022,9300189,fluroxypyr,69377-81-7,129.06,Env B,,Non
2022,9300189,triclopyr,55335-06-3,387.18,Env B,,Non
2022,9300241,glyphosate,1071-83-6,21.25,Env A,,Non
2022,9300257,tebuconazole,107534-96-3,1103.14,CMR,,Non
2022,9300270,prochloraze,67747-09-5,59.76,Env A,,Non
2022,9300279,triflusulfuron-methyl,126535-15-7,42.1,CMR,,Non
2022,9300284,chlorothalonil,1897-45-6,225.0,CMR,,Non
2022,9300284,cyproconazole,94361-06-5,24.0,CMR,Exclusion,Non
2022,9300285,ethephon,16672-87-0,384.12,Santé A,,Non
2022,9300301,myclobutanil,88671-89-0,0.000806,CMR,,Non
2022,9300305,prochloraze,67747-09-5,11515.518,Env A,,Non
2022,9300309,zetacypermethrine,52315-07-8,6.36,Santé A,,Non
2022,9300322,metamitrone,41394-05-2,150774.61693,Env A,,Oui
2022,9300326,cuivre du sulfate de cuivre,8011-63-0,7.96,Env A,Substitution,Non
2022,9300335,ethofumesate,26225-79-6,10455.15,Env A,,Non
2022,9300335,phenmediphame,13684-63-4,10788.825,Env A,,Non
2022,9300379,huile d'os,8001-85-2,6.24,Autre,,Oui
2022,9300395,isoproturon,34123-59-6,25.0,CMR,,Non
2022,9300396,chlormequat chlorure,999-81-5,11365.3166,Autre,,Oui
2022,9300401,chlormequat chlorure,999-81-5,36.8,Autre,,Non
2022,9300403,chlorotoluron,15545-48-9,350.0,CMR,,Non
2022,9300412,fludioxonil,131341-86-1,600.465,Env A,,Non
2022,9300413,metaldehyde,108-62-3,3.05,CMR,,Non
2022,9300487,difenoconazole,119446-68-3,51023.90301,Env A,,Oui
2022,9300487,fenpropidine,67306-00-7,191339.636788,Env A,,Oui
2022,9300490,cuivre de l'oxychlorure de cuivre,1332-40-7,1787.5,Santé A,Substitution,Non
2022,9300504,huile de vaseline,8042-47-5,1258579.513,Autre,,Non
2022,9300534,cyproconazole,94361-06-5,1.2,CMR,Exclusion,Non
2022,9300571,cuivre du sulfate de cuivre,8011-63-0,6423.22,Env A,Substitution,Non
2022,9400008,triticonazole,131983-72-7,1598.856,Env A,,Oui
2022,9400012,tetraconazole,112281-77-3,4979.703,Env A,,Oui
2022,9400039,huile de colza,8002-13-9,76.314,Autre,,Non
2022,9400052,clethodime,99129-21-2,85310.412,Env B,,Oui
2022,9400067,dicamba,1918-00-9,6.3,Env B,,Non
2022,9400076,huile de colza esterifiee,85586-25-0,98.935,Autre,,Oui
2022,9400080,triclopyr,55335-06-3,0.24,Env B,,Non
2022,9400083,"2,4-mcpa",94-74-6,1690.6,Env A,,Non
2022,9400083,dichlorprop-p,15165-67-0,845.3,Autre,,Non
2022,9400083,mecoprop-p (mcpp-p),16484-77-8,845.3,Env A,,Non
2022,9400085,etofenprox,80844-07-1,48699.00925,Santé A,,Oui
2022,9400096,alcool isodecylique,61827-42-7,38.7,Autre,,Oui
2022,9400109,"2,4-d",94-75-7,17.92,Env B,,Non
2022,9400109,dicamba,1918-00-9,2.56,Env B,,Non
2022,9400133,aclonifen,74070-46-5,211.75,CMR,,Non
2022,9400133,flurtamone,96525-23-4,56.87,Env A,,Non
2022,9400134,diflufenicanil,83164-33-4,16.4,Env B,,Non
2022,9400134,flurtamone,96525-23-4,41.0,Env A,,Non
2022,9400145,anthraquinone,84-65-1,27.875,Autre,,Non
2022,9400145,fludioxonil,131341-86-1,2.7875,Env A,,Non
2022,9400162,glyphosate,1071-83-6,8634.099564,Env A,,Non
2022,9400177,"2,4-mcpa",94-74-6,0.12,Env A,,Non
2022,9400177,diflufenicanil,83164-33-4,0.012,Env B,,Non
2022,9400177,mecoprop-p (mcpp-p),16484-77-8,0.14,Env A,,Non
2022,9400196,phosphure d'aluminium,20859-73-8,941.868,Santé A,,Non
2022,9400202,phosphure d'aluminium,20859-73-8,10116.360057,Santé A,,Non
2022,9400235,huile de poisson,,8.745,Autre,,Non
2022,9400235,huile minerale paraffinique,8042-47-5,35.51,Autre,,Non
2022,9400280,flumioxazine,103361-09-7,36187.175,CMR,,Oui
2022,9400336,chlormequat chlorure,999-81-5,42823.7,Autre,,Oui
2022,9400346,cuivre de l'oxychlorure de cuivre,1332-40-7,35.0,Santé A,Substitution,Non
2022,9400367,chlorothalonil,1897-45-6,751.875,CMR,,Non
2022,9400367,cyproconazole,94361-06-5,80.2,CMR,Exclusion,Non
2022,9400456,"2,4-d",94-75-7,0.0315,Env B,,Non
2022,9400456,mecoprop-p (mcpp-p),16484-77-8,0.0756,Env A,,Non
2022,9400456,sulfate de fer (sulfate ferreux heptahydrate),7782-63-0,6.3,Autre,,Non
2022,9400460,"e7,z9-dodecadienylacetate",54364-62-4,7358.4,Env A,,Non
2022,9400462,e/z9-dodecenyl acetate,16974-34-8,54.2729,Autre,,Non
2022,9400463,phenmediphame,13684-63-4,72566.004832,Env A,,Oui
2022,9400478,"acides gras, c14-c18 et c16-c18 insatures",67701-06-8,0.232,Autre,,Oui
2022,9400478,esters de phosphate d'alcools gras polyoxyalkyles,68649-29-6,1.046,Autre,,Oui
2022,9400478,"esters methyliques d'acides gras, c14-c18 et c16-c18 insatures",67762-26-9,1.744,Autre,,Oui
2022,9400482,prochloraze,67747-09-5,168.75,Env A,,Non
2022,9400485,cymoxanil,57966-95-7,1830.0204,CMR,,Oui
2022,9400485,folpel,133-07-3,15280.67034,CMR,,Oui
2022,9400494,prochloraze,67747-09-5,347.4,Env A,,Oui
2022,9400495,glyphosate,1071-83-6,3786.12,Env A,,Non
2022,9400496,huile minerale paraffinique,8042-47-5,500.0,Autre,,Oui
2022,9400535,"2,4-mcpa",94-74-6,994.0,Env A,,Non
2022,9400535,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,99.4,Autre,,Non
2022,9400535,fluroxypyr,69377-81-7,198.8,Env B,,Non
2022,9400555,prochloraze,67747-09-5,25387.767,Env A,,Non
2022,9420113,"2,4-d",94-75-7,0.728,Env B,,Non
2022,9420113,dicamba,1918-00-9,0.104,Env B,,Non
2022,9420113,sulfate de fer (sulfate ferreux heptahydrate),7782-63-0,52.0,Autre,,Non
2022,9500011,prochloraze,67747-09-5,544.5,Env A,,Non
2022,9500016,glyphosate,1071-83-6,457.2,Env A,,Non
2022,9500040,quizalofop-p-ethyl,100646-51-3,9227.809,Env A,,Non
2022,9500043,cuivre de l'hydroxyde de cuivre,20427-59-2,176.0,Santé A,Substitution,Non
2022,9500071,butoxyde de piperonyle,51-03-6,1.134,Autre,,Non
2022,9500071,deltamethrine,52918-63-5,0.126,Santé A,,Non
2022,9500106,fenpropidine,67306-00-7,1.125,Env A,,Non
2022,9500106,propiconazole,60207-90-1,0.375,CMR,Exclusion,Non
2022,9500106,tebuconazole,107534-96-3,0.375,CMR,,Non
2022,9500126,cypermethrine,52315-07-8,22.2,Env A,,Non
2022,9500135,metaldehyde,108-62-3,61.4795,CMR,,Non
2022,9500136,chlorprophame,101-21-3,0.015,CMR,,Non
2022,9500147,soufre pour pulverisation (micronise),7704-34-9,16201.0,Autre,,Oui
2022,9500150,isoxaben,82558-50-7,0.321,Env B,,Non
2022,9500150,oryzalin,19044-88-3,1.287,CMR,,Non
2022,9500152,cintofen,130561-48-7,1033.2,CMR,,Non
2022,9500158,anthraquinone,84-65-1,17.545,Autre,,Non
2022,9500158,fludioxonil,131341-86-1,1.7545,Env A,,Non
2022,9500158,tefluthrine,79538-32-2,7.018,Santé A,,Non
2022,9500159,glyphosate,1071-83-6,54.0,Env A,,Non
2022,9500199,propamocarbe hcl,25606-41-1,4590.115,Autre,,Non
2022,9500219,cyproconazole,94361-06-5,1.2,CMR,Exclusion,Non
2022,9500219,prochloraze,67747-09-5,4.5,Env A,,Non
2022,9500223,prochloraze,67747-09-5,1636.84222,Env A,,Non
2022,9500223,tebuconazole,107534-96-3,811.9865,CMR,,Non
2022,9500234,tetraconazole,112281-77-3,1445.04,Env A,,Oui
2022,9500281,"2,4-mcpa",94-74-6,167.958,Env A,,Non
2022,9500281,dicamba,1918-00-9,14.3964,Env B,,Non
2022,9500281,sulfate de fer (sulfate ferreux heptahydrate),7782-63-0,10317.42,Autre,,Non
2022,9500296,cire d'abeille,,0.75,Autre,,Oui
2022,9500296,colophane,8050-09-7,5.25,Autre,,Oui
2022,9500296,huile de resine,8050-18-8,6.0,Autre,,Oui
2022,9500296,huile de ricin,8001-79-4,3.0,Autre,,Oui
2022,9500302,cuivre du sulfate de cuivre,8011-63-0,5789.722,Env A,Substitution,Oui
2022,9500321,phosphure d'aluminium,20859-73-8,4125.408,Santé A,,Non
2022,9500323,phosphure d'aluminium,20859-73-8,11346.72,Santé A,,Non
2022,9500326,phosphure de magnesium,12057-74-8,228.0096,Santé A,,Non
2022,9500328,phosphure de magnesium,12057-74-8,1383.7824,Santé A,,Non
2022,9500341,soufre,7704-34-9,5771.048,Autre,,Oui
2022,9500349,cymoxanil,57966-95-7,264.0432,CMR,,Oui
2022,9500349,folpel,133-07-3,2204.76072,CMR,,Oui
2022,9500361,metamitrone,41394-05-2,11991.364,Env A,,Oui
2022,9500364,myclobutanil,88671-89-0,0.04725,CMR,,Non
2022,9500414,cypermethrine,52315-07-8,0.0985,Env A,,Non
2022,9500432,acrinathrine,101007-06-1,136.2,CMR,,Non
2022,9500452,cuivre du sulfate de cuivre,8011-63-0,57263.658,Env A,Substitution,Oui
2022,9500467,triclopyr,55335-06-3,67.607,Env B,,Non
2022,9500480,soufre pour pulverisation (micronise),7704-34-9,340.0,Autre,,Non
2022,9500484,"2,4-mcpa",94-74-6,3.96,Env A,,Non
2022,9500484,dicamba,1918-00-9,0.33,Env B,,Non
2022,9500485,"2,4-mcpa",94-74-6,118.044,Env A,,Non
2022,9500485,dicamba,1918-00-9,9.837,Env B,,Non
2022,9500541,prochloraze,67747-09-5,78.75,Env A,,Non
2022,9500562,glyphosate,1071-83-6,7.2,Env A,,Non
2022,9500568,cyprodinyl,121552-61-2,21961.61625,Env A,,Oui
2022,9500568,fludioxonil,131341-86-1,14641.0775,Env A,,Oui
2022,9500581,chlormequat chlorure,999-81-5,484.5,Autre,,Non
2022,9500581,ethephon,16672-87-0,242.25,Santé A,,Non
2022,9500595,"2,4-d",94-75-7,1718.85,Env B,,Non
2022,9500595,"2,4-mcpa",94-74-6,2005.325,Env A,,Non
2022,9500595,clopyralid,1702-17-6,401.065,Autre,,Non
2022,9500628,bentazone,25057-89-0,89524.6791,Env B,,Oui
2022,9500629,cyprodinyl,121552-61-2,1811.0,Env A,,Oui
2022,9500642,glyphosate,1071-83-6,1569.6,Env A,,Non
2022,9500645,difenoconazole,119446-68-3,0.25,Env A,,Non
2022,9500649,folpel,133-07-3,161206.2925,CMR,,Oui
2022,9500649,fosetyl-aluminium,39148-24-8,322412.585,Autre,,Oui
2022,9600001,cymoxanil,57966-95-7,4937.9344,CMR,,Non
2022,9600001,folpel,133-07-3,30862.09,CMR,,Non
2022,9600001,fosetyl-aluminium,39148-24-8,61724.18,Autre,,Non
2022,9600022,huile de vaseline,8042-47-5,47.40234,Autre,,Non
2022,9600025,fosetyl-aluminium,39148-24-8,25338.24,Autre,,Oui
2022,9600056,flupyrsulfuron-methyl,144740-54-5,0.333,Env A,,Non
2022,9600056,metsulfuron-methyl,74223-64-6,0.167,Env A,Substitution,Non
2022,9600091,carbetamide,16118-49-3,0.0945,CMR,Exclusion,Non
2022,9600091,oxadiazon,19666-30-9,0.126,Env A,,Non
2022,9600093,azoxystrobine,131860-33-8,105856.8075,Santé A,,Oui
2022,9600097,cuivre de l'hydroxyde de cuivre,20427-59-2,160.488,Santé A,Substitution,Non
2022,9600103,dimethomorphe,110488-70-5,10.8,Env A,Exclusion,Non
2022,9600103,mancozebe,8018-01-7,72.0,CMR,Exclusion,Non
2022,9600116,zirame,137-30-4,35264.0,Santé A,,Oui
2022,9600141,soufre pour pulverisation (micronise),7704-34-9,0.66,Autre,,Non
2022,9600147,anthraquinone,84-65-1,4.6425,Autre,,Non
2022,9600147,difenoconazole,119446-68-3,0.46425,Env A,,Non
2022,9600147,fludioxonil,131341-86-1,0.46425,Env A,,Non
2022,9600194,fenpropimorphe,67564-91-4,3.75,CMR,,Non
2022,9600194,quinoxyfene,124495-18-7,1.0005,Env A,,Non
2022,9600195,fenoxaprop-p-ethyl,71283-80-2,520.85685,Env A,,Non
2022,9600195,mefenpyr-diethyl,135590-91-9,141.537189,Autre,,Non
2022,9600197,carfentrazone ethyl,128639-02-1,1067.216,Env A,,Non
2022,9600197,metsulfuron-methyl,74223-64-6,266.804,Env A,Substitution,Non
2022,9600199,fosthiazate,98886-44-3,904.0,Santé A,,Oui
2022,9600229,fenpropidine,67306-00-7,79769.445,Env A,,Non
2022,9600232,folpel,133-07-3,100.0,CMR,,Non
2022,9600233,chlorotoluron,15545-48-9,5495.0,CMR,,Non
2022,9600273,clodinafop-propargyl,105512-06-9,6.0,Env A,,Non
2022,9600273,cloquintocet-mexyl,99607-70-2,1.5,Autre,,Non
2022,9600299,"2,4-d",94-75-7,0.0576,Env B,,Non
2022,9600299,fer sous forme de sulfate de fer,7720-78-7,2.016,Autre,,Non
2022,9600299,mecoprop (mcpp),7085-19-0,0.1152,Env A,,Non
2022,9600312,bromuconazole,116255-48-2,74.315,CMR,,Non
2022,9600312,tebuconazole,107534-96-3,47.615,CMR,,Non
2022,9600319,glyphosate,1071-83-6,1.152,Env A,,Non
2022,9600320,huile de vaseline,8042-47-5,10.2942,Autre,,Non
2022,9600344,azoxystrobine,131860-33-8,1.0,Santé A,,Oui
2022,9600344,fenpropimorphe,67564-91-4,2.8,CMR,,Oui
2022,9600368,fosetyl-aluminium,39148-24-8,2290.944,Autre,,Non
2022,9600368,metirame,9006-42-2,1405.696,Env A,,Non
2022,9600370,"2,4-mcpa",94-74-6,148999.543,Env A,,Oui
2022,9600370,clopyralid (sous forme de sel de monoethanolamine),57754-85-5,14899.9543,Autre,,Oui
2022,9600385,bifenthrine,82657-04-3,0.0004,CMR,,Non
2022,9600385,myclobutanil,88671-89-0,0.0015,CMR,,Non
2022,9600386,fosetyl-aluminium,39148-24-8,272.92,Autre,,Non
2022,9600390,glyphosate,1071-83-6,374684.04,Env A,,Non
2022,9600395,dithianon,3347-22-6,12357.226,Env A,,Non
2022,9600398,kresoxim-methyl,143390-89-0,546.795,CMR,,Non
2022,9600422,flurochloridone,61213-25-0,135.5,CMR,Exclusion,Non
2022,9600433,cymoxanil,57966-95-7,0.96,CMR,,Non
2022,9600433,folpel,133-07-3,6.0,CMR,,Non
2022,9600433,fosetyl-aluminium,39148-24-8,12.0,Autre,,Non
2022,9600434,folpel,133-07-3,4449.0,CMR,,Non
2022,9600434,fosetyl-aluminium,39148-24-8,8898.0,Autre,,Non
2022,9600488,cypermethrine,52315-07-8,0.00375,Env A,,Non
2022,9600512,folpel,133-07-3,106649.32,CMR,,Non
2022,9600512,fosetyl-aluminium,39148-24-8,106649.32,Autre,,Non
2022,9600516,fosetyl-aluminium,39148-24-8,163.8,Autre,,Non
2022,9600516,mancozebe,8018-01-7,163.8,CMR,Exclusion,Non
2022,9600526,acibenzolar-s-methyl,135158-54-2,88.38,Env A,,Non
2022,9600548,aclonifen,74070-46-5,5256.0,CMR,,Non
2022,9600548,isoxaflutole,141112-29-0,788.4,CMR,,Non
2022,9600550,diflufenicanil,83164-33-4,152.7696,Env B,,Non
2022,9600550,glyphosate,1071-83-6,954.81,Env A,,Non
2022,9700027,hexythiazox,78587-05-0,40.625,Env A,,Non
2022,9700060,difenoconazole,119446-68-3,3.5,Env A,,Non
2022,9700067,cuivre du sulfate de cuivre,8011-63-0,117.6,Env A,Substitution,Non
2022,9700067,folpel,133-07-3,294.0,CMR,,Non
2022,9700070,flazasulfuron,104040-78-0,1347.6275,Env A,,Non
2022,9700076,thiodicarbe,59669-26-0,2379.2,Autre,,Non
2022,9700110,fipronil,120068-37-3,0.0,Santé A,,Oui
2022,9700114,soufre pour pulverisation (micronise),7704-34-9,66748.0,Autre,,Non
2022,9700116,chlorothalonil,1897-45-6,136.5,CMR,,Non
2022,9700118,chlorophacinone,3691-35-8,"0,00006",Autre,,Non
2022,9700123,azimsulfuron,120162-55-2,0.4,Env A,,Non
2022,9700139,chlorotoluron,15545-48-9,60.0,CMR,,Non
2022,9700179,cyprodinyl,121552-61-2,0.1125,Env A,,Non
2022,9700179,fludioxonil,131341-86-1,0.075,Env A,,Non
2022,9700214,kresoxim-methyl,143390-89-0,251.56,CMR,,Non
2022,9700216,imidaclopride,138261-41-3,0.12,Env A,,Non
2022,9700232,dichlobenil,1194-65-6,8.37,Autre,,Non
2022,9700236,glyphosate,1071-83-6,37.8,Env A,,Oui
2022,9700278,alphamethrine,67375-30-8,1.2,Santé A,Substitution,Non
2022,9700282,nicosulfuron,111991-09-4,22.352,Env A,,Non
2022,9700320,clethodime,99129-21-2,26.4,Env B,,Non
2022,9700320,quizalofop-p-ethyl,100646-51-3,26.4,Env A,,Non
2022,9700329,cuivre de l'oxychlorure de cuivre,1332-40-7,3.0,Santé A,Substitution,Non
2022,9700329,cymoxanil,57966-95-7,0.3,CMR,,Non
2022,9700332,azoxystrobine,131860-33-8,15628.6025,Santé A,,Oui
2022,9700338,chlormequat chlorure,999-81-5,27.6,Autre,,Non
2022,9700343,metamitrone,41394-05-2,588.0,Env A,,Non
2022,9700350,clethodime,99129-21-2,54.5,Env B,,Non
2022,9700350,quizalofop-p-ethyl,100646-51-3,54.5,Env A,,Non
2022,9700352,spiroxamine,118134-30-8,24.0,CMR,,Non
